_id,_name,_parent
8781,Phường Cẩm Thịnh,19
8784,Phường Cẩm Thủy,19
8787,Phường Cẩm Thạch,19
8790,Phường Cẩm Thành,19
8793,Phường Cẩm Trung,19
8796,Phường Cẩm Bình,19
8799,Xã Hải Hòa,19
8805,Xã Dương Huy,19
8808,Phường Vàng Danh,19
8811,Phường Thanh Sơn,19
8814,Phường Bắc Sơn,19
8817,Phường Quang Trung,19
8820,Phường Trưng Vương,19
8823,Phường Nam Khê,19
8826,Phường Yên Thanh,19
8829,Xã Thượng Yên Công,19
8832,Phường Phương Đông,19
8835,Phường Phương Nam,19
8838,Thị trấn Bình Liêu,19
8841,Xã Hoành Mô,19
8844,Xã Đồng Tâm,19
8847,Xã Đồng Văn,19
8853,Xã Vô Ngại,19
8856,Xã Lục Hồn,19
8859,Xã Húc Động,19
8862,Thị trấn Tiên Yên,19
8865,Xã Hà Lâu,19
8868,Xã Đại Dực,19
8871,Xã Phong Dụ,19
8874,Xã Điền Xá,19
8877,Xã Đông Ngũ,19
8880,Xã Yên Than,19
8883,Xã Đông Hải,19
8886,Xã Hải Lạng,19
8889,Xã Tiên Lãng,19
8892,Xã Đồng Rui,19
8895,Thị trấn Đầm Hà,19
8898,Xã Quảng Lâm,19
8901,Xã Quảng An,19
8904,Xã Tân Bình,19
8910,Xã Dực Yên,19
8913,Xã Quảng Tân,19
8916,Xã Đầm Hà,19
8917,Xã Tân Lập,19
8919,Xã Đại Bình,19
8922,Thị trấn Quảng Hà,19
8925,Xã Quảng Đức,19
8928,Xã Quảng Sơn,19
8931,Xã Quảng Thành,19
8937,Xã Quảng Thịnh,19
8940,Xã Quảng Minh,19
8943,Xã Quảng Chính,19
8946,Xã Quảng Long,19
8949,Xã Đường Hoa,19
8952,Xã Quảng Phong,19
8967,Xã Cái Chiên,19
8970,Thị trấn Ba Chẽ,19
8973,Xã Thanh Sơn,19
8976,Xã Thanh Lâm,19
8979,Xã Đạp Thanh,19
8982,Xã Nam Sơn,19
8985,Xã Lương Minh,19
8988,Xã Đồn Đạc,19
8994,Thị trấn Cái Rồng,19
8997,Xã Đài Xuyên,19
9000,Xã Bình Dân,19
9003,Xã Vạn Yên,19
9006,Xã Minh Châu,19
9009,Xã Đoàn Kết,19
9012,Xã Hạ Long,19
9015,Xã Đông Xá,19
9018,Xã Bản Sen,19
9021,Xã Thắng Lợi,19
9024,Xã Quan Lạn,19
9027,Xã Ngọc Vừng,19
9069,Phường Mạo Khê,19
9075,Xã An Sinh,19
9078,Xã Tràng Lương,19
9081,Phường Bình Khê,19
9084,Xã Việt Dân,19
9090,Phường Bình Dương,19
9093,Phường Đức Chính,19
9096,Phường Tràng An,19
9099,Xã Nguyễn Huệ,19
9102,Phường Thủy An,19
9105,Phường Xuân Sơn,19
9108,Xã Hồng Thái Tây,19
9111,Xã Hồng Thái Đông,19
9114,Phường Hoàng Quế,19
9117,Phường Yên Thọ,19
9120,Phường Hồng Phong,19
9123,Phường Kim Sơn,19
9126,Phường Hưng Đạo,19
9129,Phường Yên Đức,19
9132,Phường Quảng Yên,19
9135,Phường Đông Mai,19
9138,Phường Minh Thành,19
9144,Xã Sông Khoai,19
9147,Xã Hiệp Hòa,19
9150,Phường Cộng Hòa,19
9153,Xã Tiền An,19
9156,Xã Hoàng Tân,19
9159,Phường Tân An,19
9162,Phường Yên Giang,19
9165,Phường Nam Hoà,19
9168,Phường Hà An,19
9171,Xã Cẩm La,19
9174,Phường Phong Hải,19
9177,Phường Yên Hải,19
9180,Xã Liên Hòa,19
9183,Phường Phong Cốc,19
9186,Xã Liên Vị,19
9189,Xã Tiền Phong,19
9192,Thị trấn Cô Tô,19
9195,Xã Đồng Tiến,19
9198,Xã Thanh Lân,19
9201,Phường Thọ Xương,3
9207,Phường Ngô Quyền,3
9210,Phường Hoàng Văn Thụ,3
9213,Phường Trần Phú,3
9216,Phường Mỹ Độ,3
9222,Phường Song Mai,3
9225,Phường Xương Giang,3
9228,Phường Đa Mai,3
9231,Phường Dĩnh Kế,3
9441,Phường Dĩnh Trì,3
9681,Phường Nham Biền,3
9682,Phường Tân An,3
9687,Phường Tân Mỹ,3
9690,Phường Hương Gián,3
9696,Phường Đồng Sơn,3
9699,Phường Tân Tiến,3
9702,Xã Quỳnh Sơn,3
9705,Phường Song Khê,3
9708,Phường Nội Hoàng,3
9711,Phường Tiền Phong,3
9714,Xã Xuân Phú,3
9717,Phường Tân Liễu,3
9720,Xã Trí Yên,3
9723,Xã Lãng Sơn,3
9726,Xã Yên Lư,3
9729,Xã Tiến Dũng,3
9735,Xã Đức Giang,3
9738,Phường Cảnh Thụy,3
9741,Xã Tư Mại,3
9747,Xã Đồng Việt,3
9750,Xã Đồng Phúc,3
9243,Xã Đồng Tiến,3
9246,Xã Canh Nậu,3
9249,Xã Xuân Lương,3
9252,Xã Tam Tiến,3
9255,Xã Đồng Vương,3
9258,Xã Đồng Hưu,3
9260,Xã Đồng Tâm,3
9261,Xã Tân Hiệp,3
9264,Xã Tiến Thắng,3
9270,Xã Đồng Lạc,3
9273,Xã Đông Sơn,3
9279,Xã Hương Vĩ,3
9282,Xã Đồng Kỳ,3
9285,Xã An Thượng,3
9288,Thị trấn Phồn Xương,3
9291,Xã Tân Sỏi,3
9294,Thị trấn Bố Hạ,3
9306,Thị trấn Nhã Nam,3
9309,Xã Tân Trung,3
9315,Xã Quang Trung,3
9321,Xã An Dương,3
9324,Xã Phúc Hòa,3
9327,Xã Liên Sơn,3
9330,Xã Hợp Đức,3
9333,Xã Lam Sơn,3
9336,Xã Cao Xá,3
9339,Thị trấn Cao Thượng,3
9342,Xã Việt Ngọc,3
9345,Xã Song Vân,3
9348,Xã Ngọc Châu,3
9351,Xã Ngọc Vân,3
9354,Xã Việt Lập,3
9357,Xã Liên Chung,3
9360,Xã Ngọc Thiện,3
9363,Xã Ngọc Lý,3
9366,Xã Quế Nham,3
9375,Thị trấn Vôi,3
9378,Xã Nghĩa Hòa,3
9381,Xã Nghĩa Hưng,3
9384,Xã Quang Thịnh,3
9387,Xã Hương Sơn,3
9390,Xã Đào Mỹ,3
9393,Xã Tiên Lục,3
9396,Xã An Hà,3
9399,Thị trấn Kép,3
9405,Xã Hương Lạc,3
9408,Xã Dương Đức,3
9411,Xã Tân Thanh,3
9417,Xã Tân Hưng,3
9420,Xã Mỹ Thái,3
9426,Xã Xương Lâm,3
9429,Xã Xuân Hương,3
9432,Xã Tân Dĩnh,3
9435,Xã Đại Lâm,3
9438,Xã Thái Đào,3
9444,Thị trấn Đồi Ngô,3
9450,Xã Đông Hưng,3
9453,Xã Đông Phú,3
9456,Xã Tam Dị,3
9459,Xã Bảo Sơn,3
9462,Xã Bảo Đài,3
9465,Xã Thanh Lâm,3
9468,Xã Tiên Nha,3
9471,Xã Trường Giang,3
9477,Thị trấn Phương Sơn,3
9480,Xã Chu Điện,3
9483,Xã Cương Sơn,3
9486,Xã Nghĩa Phương,3
9489,Xã Vô Tranh,3
9492,Xã Bình Sơn,3
9495,Xã Lan Mẫu,3
9498,Xã Yên Sơn,3
9501,Xã Khám Lạng,3
9504,Xã Huyền Sơn,3
9507,Xã Trường Sơn,3
9510,Xã Lục Sơn,3
9513,Xã Bắc Lũng,3
9519,Xã Cẩm Lý,3
9522,Xã Đan Hội,3
9528,Xã Cấm Sơn,3
9531,Xã Tân Sơn,3
9534,Xã Phong Minh,3
9537,Xã Phong Vân,3
9540,Xã Sa Lý,3
9543,Xã Hộ Đáp,3
9546,Xã Sơn Hải,3
9555,Xã Biên Sơn,3
9564,Xã Kim Sơn,3
9567,Xã Tân Hoa,3
9570,Xã Giáp Sơn,3
9573,Thị trấn Biển Động,3
9582,Thị trấn Phì Điền,3
9588,Xã Tân Quang,3
9591,Xã Đồng Cốc,3
9594,Xã Tân Lập,3
9597,Xã Phú Nhuận,3
9606,Xã Tân Mộc,3
9609,Xã Đèo Gia,3
9615,Thị trấn An Châu,3
9616,Thị trấn Tây Yên Tử,3
9621,Xã Vân Sơn,3
9624,Xã Hữu Sản,3
9627,Xã Đại Sơn,3
9630,Xã Phúc Sơn,3
9636,Xã Giáo Liêm,3
9642,Xã Cẩm Đàn,3
9645,Xã An Lạc,3
9648,Xã Vĩnh An,3
9651,Xã Yên Định,3
9654,Xã Lệ Viễn,3
9660,Xã An Bá,3
9663,Xã Tuấn Đạo,3
9666,Xã Dương Hưu,3
9672,Xã Long Sơn,3
9678,Xã Thanh Luận,3
9759,Xã Thượng Lan,3
9762,Xã Việt Tiến,3
9765,Xã Nghĩa Trung,3
9768,Xã Minh Đức,3
9771,Xã Hương Mai,3
9774,Phường Tự Lạn,3
9777,Phường Bích Động,3
9780,Xã Trung Sơn,3
9783,Phường Hồng Thái,3
9786,Xã Tiên Sơn,3
9789,Phường Tăng Tiến,3
9792,Phường Quảng Minh,3
9795,Phường Nếnh,3
9798,Phường Ninh Sơn,3
9801,Phường Vân Trung,3
9804,Xã Vân Hà,3
9807,Phường Quang Châu,3
9816,Xã Đồng Tiến,3
9822,Xã Hoàng Vân,3
9825,Xã Toàn Thắng,3
9831,Xã Ngọc Sơn,3
9840,Thị trấn Thắng,3
9843,Xã Sơn Thịnh,3
9846,Xã Lương Phong,3
9849,Xã Hùng Thái,3
9855,Xã Thường Thắng,3
9858,Xã Hợp Thịnh,3
9861,Xã Danh Thắng,3
9864,Xã Mai Trung,3
9867,Xã Đoan Bái,3
9870,Thị trấn Bắc Lý,3
9873,Xã Xuân Cẩm,3
9876,Xã Hương Lâm,3
9879,Xã Đông Lỗ,3
9882,Xã Châu Minh,3
9885,Xã Mai Đình,3
9525,Phường Chũ,3
9549,Phường Thanh Hải,3
9552,Xã Kiên Lao,3
9558,Xã Kiên Thành,3
9561,Phường Hồng Giang,3
9576,Xã Quý Sơn,3
9579,Phường Trù Hựu,3
9600,Xã Mỹ An,3
9603,Xã Nam Dương,3
9612,Phường Phượng Sơn,3
9888,Phường Dữu Lâu,18
9894,Phường Nông Trang,18
9897,Phường Tân Dân,18
9900,Phường Gia Cẩm,18
9903,Phường Tiên Cát,18
9906,Phường Thọ Sơn,18
9909,Phường Thanh Miếu,18
9912,Phường Bạch Hạc,18
9918,Phường Vân Phú,18
9921,Xã Phượng Lâu,18
9924,Xã Thụy Vân,18
9927,Phường Minh Phương,18
9930,Xã Trưng Vương,18
9933,Phường Minh Nông,18
9936,Xã Sông Lô,18
10281,Xã Kim Đức,18
10287,Xã Hùng Lô,18
10503,Xã Hy Cương,18
10506,Xã Chu Hóa,18
10515,Xã Thanh Đình,18
9942,Phường Hùng Vương,18
9945,Phường Phong Châu,18
9948,Phường Âu Cơ,18
9951,Xã Hà Lộc,18
9954,Xã Phú Hộ,18
9957,Xã Văn Lung,18
9960,Xã Thanh Minh,18
9963,Xã Hà Thạch,18
9966,Phường Thanh Vinh,18
9969,Thị trấn Đoan Hùng,18
9975,Xã Hùng Xuyên,18
9981,Xã Bằng Luân,18
9987,Xã Phú Lâm,18
9996,Xã Bằng Doãn,18
9999,Xã Chí Đám,18
10005,Xã Phúc Lai,18
10008,Xã Ngọc Quan,18
10014,Xã Hợp Nhất,18
10023,Xã Tây Cốc,18
10035,Xã Hùng Long,18
10038,Xã Yên Kiện,18
10044,Xã Chân Mộng,18
10050,Xã Ca Đình,18
10053,Thị trấn Hạ Hoà,18
10056,Xã Đại Phạm,18
10062,Xã Đan Thượng,18
10065,Xã Hà Lương,18
10071,Xã Tứ Hiệp,18
10080,Xã Hiền Lương,18
10089,Xã Phương Viên,18
10092,Xã Gia Điền,18
10095,Xã Ấm Hạ,18
10104,Xã Hương Xạ,18
10110,Xã Xuân Áng,18
10113,Xã Yên Kỳ,18
10119,Xã Minh Hạc,18
10122,Xã Lang Sơn,18
10125,Xã Bằng Giã,18
10128,Xã Yên Luật,18
10131,Xã Vô Tranh,18
10134,Xã Văn Lang,18
10140,Xã Minh Côi,18
10143,Xã Vĩnh Chân,18
10152,Thị trấn Thanh Ba,18
10156,Xã Vân Lĩnh,18
10158,Xã Đông Lĩnh,18
10161,Xã Đại An,18
10164,Xã Hanh Cù,18
10170,Xã Đồng Xuân,18
10173,Xã Quảng Yên,18
10179,Xã Ninh Dân,18
10194,Xã Võ Lao,18
10197,Xã Khải Xuân,18
10200,Xã Mạn Lạn,18
10203,Xã Hoàng Cương,18
10206,Xã Chí Tiên,18
10209,Xã Đông Thành,18
10215,Xã Sơn Cương,18
10218,Xã Thanh Hà,18
10221,Xã Đỗ Sơn,18
10224,Xã Đỗ Xuyên,18
10227,Xã Lương Lỗ,18
10230,Thị trấn Phong Châu,18
10233,Xã Phú Mỹ,18
10234,Xã Lệ Mỹ,18
10236,Xã Liên Hoa,18
10239,Xã Trạm Thản,18
10242,Xã Trị Quận,18
10245,Xã Trung Giáp,18
10248,Xã Tiên Phú,18
10251,Xã Hạ Giáp,18
10254,Xã Bảo Thanh,18
10257,Xã Phú Lộc,18
10260,Xã Gia Thanh,18
10263,Xã Tiên Du,18
10266,Xã Phú Nham,18
10272,Xã An Đạo,18
10275,Xã Bình Phú,18
10278,Xã Phù Ninh,18
10290,Thị trấn Yên Lập,18
10293,Xã Mỹ Lung,18
10296,Xã Mỹ Lương,18
10299,Xã Lương Sơn,18
10302,Xã Xuân An,18
10305,Xã Xuân Viên,18
10308,Xã Xuân Thủy,18
10311,Xã Trung Sơn,18
10314,Xã Hưng Long,18
10317,Xã Nga Hoàng,18
10320,Xã Đồng Lạc,18
10323,Xã Thượng Long,18
10326,Xã Đồng Thịnh,18
10329,Xã Phúc Khánh,18
10332,Xã Minh Hòa,18
10335,Xã Ngọc Lập,18
10338,Xã Ngọc Đồng,18
10341,Thị trấn Cẩm Khê,18
10344,Xã Tiên Lương,18
10350,Xã Minh Thắng,18
10353,Xã Minh Tân,18
10356,Xã Phượng Vĩ,18
10374,Xã Tùng Khê,18
10377,Xã Tam Sơn,18
10380,Xã Văn Bán,18
10389,Xã Phong Thịnh,18
10398,Xã Phú Khê,18
10401,Xã Hương Lung,18
10413,Xã Nhật Tiến,18
10416,Xã Hùng Việt,18
10422,Xã Yên Dưỡng,18
10428,Xã Điêu Lương,18
10431,Xã Đồng Lương,18
10434,Thị trấn Hưng Hoá,18
10440,Xã Hiền Quan,18
10443,Xã Bắc Sơn,18
10446,Xã Thanh Uyên,18
10461,Xã Lam Sơn,18
10467,Xã Vạn Xuân,18
10470,Xã Quang Húc,18
10473,Xã Hương Nộn,18
10476,Xã Tề Lễ,18
10479,Xã Thọ Văn,18
10482,Xã Dị Nậu,18
10491,Xã Dân Quyền,18
10494,Thị trấn Lâm Thao,18
10497,Xã Tiên Kiên,18
10498,Thị trấn Hùng Sơn,18
10500,Xã Xuân Lũng,18
10509,Xã Xuân Huy,18
10512,Xã Thạch Sơn,18
10518,Xã Sơn Vi,18
10521,Xã Phùng Nguyên,18
10527,Xã Cao Xá,18
10533,Xã Vĩnh Lại,18
10536,Xã Tứ Xã,18
10539,Xã Bản Nguyên,18
10542,Thị trấn Thanh Sơn,18
10563,Xã Sơn Hùng,18
10572,Xã Địch Quả,18
10575,Xã Giáp Lai,18
10581,Xã Thục Luyện,18
10584,Xã Võ Miếu,18
10587,Xã Thạch Khoán,18
10602,Xã Cự Thắng,18
10605,Xã Tất Thắng,18
10611,Xã Văn Miếu,18
10614,Xã Cự Đồng,18
10623,Xã Thắng Sơn,18
10629,Xã Tân Minh,18
10632,Xã Hương Cần,18
10635,Xã Khả Cửu,18
10638,Xã Đông Cửu,18
10641,Xã Tân Lập,18
10644,Xã Yên Lãng,18
10647,Xã Yên Lương,18
10650,Xã Thượng Cửu,18
10653,Xã Lương Nha,18
10656,Xã Yên Sơn,18
10659,Xã Tinh Nhuệ,18
10662,Xã Đào Xá,18
10665,Xã Thạch Đồng,18
10668,Xã Xuân Lộc,18
10671,Xã Tân Phương,18
10674,Thị trấn Thanh Thủy,18
10677,Xã Sơn Thủy,18
10680,Xã Bảo Yên,18
10683,Xã Đoan Hạ,18
10686,Xã Đồng Trung,18
10689,Xã Hoàng Xá,18
10701,Xã Tu Vũ,18
10545,Xã Thu Cúc,18
10548,Xã Thạch Kiệt,18
10551,Xã Thu Ngạc,18
10554,Xã Kiệt Sơn,18
10557,Xã Đồng Sơn,18
10560,Xã Lai Đồng,18
10566,Thị trấn Tân Phú,18
10569,Xã Mỹ Thuận,18
10578,Xã Tân Sơn,18
10590,Xã Xuân Đài,18
10593,Xã Minh Đài,18
10596,Xã Văn Luông,18
10599,Xã Xuân Sơn,18
10608,Xã Long Cốc,18
10617,Xã Kim Thượng,18
10620,Xã Tam Thanh,18
10626,Xã Vinh Tiền,18
10707,Phường Tích Sơn,24
10710,Phường Liên Bảo,24
10713,Phường Hội Hợp,24
10716,Phường Đống Đa,24
10719,Phường Ngô Quyền,24
10722,Phường Đồng Tâm,24
10725,Phường Định Trung,24
10728,Phường Khai Quang,24
10731,Xã Thanh Trù,24
10737,Phường Hùng Vương,24
10740,Phường Hai Bà Trưng,24
10743,Phường Phúc Thắng,24
10746,Phường Xuân Hoà,24
10747,Phường Đồng Xuân,24
10749,Xã Ngọc Thanh,24
10752,Xã Cao Minh,24
10755,Phường Nam Viêm,24
10758,Phường Tiền Châu,24
10761,Thị trấn Lập Thạch,24
10764,Xã Quang Sơn,24
10767,Xã Ngọc Mỹ,24
10770,Xã Hợp Lý,24
10785,Xã Bắc Bình,24
10788,Xã Thái Hòa,24
10789,Thị trấn Hoa Sơn,24
10791,Xã Liễn Sơn,24
10794,Xã Xuân Hòa,24
10797,Xã Vân Trục,24
10812,Xã Liên Hòa,24
10815,Xã Tử Du,24
10833,Xã Bàn Giản,24
10836,Xã Xuân Lôi,24
10839,Xã Đồng Ích,24
10842,Xã Tiên Lữ,24
10845,Xã Văn Quán,24
10863,Xã Tây Sơn,24
10866,Xã Sơn Đông,24
10869,Thị trấn Hợp Hòa,24
10872,Xã Hoàng Hoa,24
10875,Xã Đồng Tĩnh,24
10878,Thị trấn Kim Long,24
10881,Xã Hướng Đạo,24
10884,Xã Đạo Tú,24
10887,Xã An Hòa,24
10890,Xã Thanh Vân,24
10893,Xã Duy Phiên,24
10896,Xã Hoàng Đan,24
10899,Xã Hoàng Lâu,24
10905,Xã Hội Thịnh,24
10908,Thị trấn Tam Đảo,24
10911,Thị trấn Hợp Châu,24
10914,Xã Đạo Trù,24
10917,Xã Yên Dương,24
10920,Xã Bồ Lý,24
10923,Thị trấn Đại Đình,24
10926,Xã Tam Quan,24
10929,Xã Hồ Sơn,24
10932,Xã Minh Quang,24
10935,Thị trấn Hương Canh,24
10936,Thị trấn Gia Khánh,24
10938,Xã Trung Mỹ,24
10944,Thị trấn Bá Hiến,24
10947,Xã Thiện Kế,24
10950,Xã Hương Sơn,24
10953,Xã Tam Hợp,24
10956,Xã Quất Lưu,24
10959,Xã Sơn Lôi,24
10962,Thị trấn Đạo Đức,24
10965,Xã Tân Phong,24
10968,Thị trấn Thanh Lãng,24
10971,Xã Phú Xuân,24
11025,Thị trấn Yên Lạc,24
11028,Xã Đồng Cương,24
11031,Xã Đồng Văn,24
11034,Xã Bình Định,24
11037,Xã Trung Nguyên,24
11040,Xã Tề Lỗ,24
11043,Thị trấn Tam Hồng,24
11046,Xã Yên Đồng,24
11049,Xã Văn Tiến,24
11052,Xã Nguyệt Đức,24
11055,Xã Yên Phương,24
11061,Xã Trung Kiên,24
11064,Xã Liên Châu,24
11067,Xã Đại Tự,24
11070,Xã Hồng Châu,24
11073,Xã Trung Hà,24
11076,Thị trấn Vĩnh Tường,24
11079,Xã Kim Xá,24
11082,Xã Yên Bình,24
11085,Xã Chấn Hưng,24
11088,Xã Nghĩa Hưng,24
11091,Xã Yên Lập,24
11097,Xã Sao Đại Việt,24
11100,Xã Đại Đồng,24
11106,Xã Lũng Hoà,24
11112,Thị trấn Thổ Tang,24
11118,Xã Lương Điền,24
11124,Xã Tân Phú,24
11127,Xã Thượng Trưng,24
11130,Xã Vũ Di,24
11136,Xã Tuân Chính,24
11145,Thị trấn Tứ Trưng,24
11148,Xã Ngũ Kiên,24
11151,Xã An Nhân,24
11154,Xã Vĩnh Thịnh,24
11157,Xã Vĩnh Phú,24
10773,Xã Lãng Công,24
10776,Xã Quang Yên,24
10782,Xã Hải Lựu,24
10800,Xã Đồng Quế,24
10803,Xã Nhân Đạo,24
10806,Xã Đôn Nhân,24
10809,Xã Phương Khoan,24
10818,Xã Tân Lập,24
10824,Thị trấn Tam Sơn,24
10830,Xã Yên Thạch,24
10848,Xã Đồng Thịnh,24
10851,Xã Tứ Yên,24
10854,Xã Đức Bác,24
10860,Xã Cao Phong,24
11163,Phường Vũ Ninh,5
11166,Phường Đáp Cầu,5
11169,Phường Thị Cầu,5
11172,Phường Kinh Bắc,5
11181,Phường Đại Phúc,5
11184,Phường Tiền Ninh Vệ,5
11187,Phường Suối Hoa,5
11190,Phường Võ Cường,5
11214,Phường Hòa Long,5
11226,Phường Vạn An,5
11235,Phường Khúc Xuyên,5
11244,Phường Phong Khê,5
11256,Phường Kim Chân,5
11271,Phường Vân Dương,5
11286,Phường Nam Sơn,5
11325,Phường Khắc Niệm,5
11331,Phường Hạp Lĩnh,5
11193,Thị trấn Chờ,5
11196,Xã Dũng Liệt,5
11199,Xã Tam Đa,5
11202,Xã Tam Giang,5
11205,Xã Yên Trung,5
11208,Xã Thụy Hòa,5
11211,Xã Hòa Tiến,5
11217,Xã Đông Tiến,5
11220,Xã Yên Phụ,5
11223,Xã Trung Nghĩa,5
11229,Xã Đông Phong,5
11232,Xã Long Châu,5
11238,Xã Văn Môn,5
11241,Xã Đông Thọ,5
11247,Phường Phố Mới,5
11250,Xã Việt Thống,5
11253,Phường Đại Xuân,5
11259,Phường Nhân Hòa,5
11262,Phường Bằng An,5
11265,Phường Phương Liễu,5
11268,Phường Quế Tân,5
11274,Phường Phù Lương,5
11277,Xã Phù Lãng,5
11280,Phường Phượng Mao,5
11283,Phường Việt Hùng,5
11289,Xã Ngọc Xá,5
11292,Xã Châu Phong,5
11295,Phường Bồng Lai,5
11298,Phường Cách Bi,5
11301,Xã Đào Viên,5
11304,Xã Yên Giả,5
11307,Xã Mộ Đạo,5
11310,Xã Đức Long,5
11313,Xã Chi Lăng,5
11319,Thị trấn Lim,5
11322,Xã Phú Lâm,5
11328,Xã Nội Duệ,5
11334,Xã Liên Bão,5
11337,Xã Hiên Vân,5
11340,Xã Hoàn Sơn,5
11343,Xã Lạc Vệ,5
11346,Xã Việt Đoàn,5
11349,Xã Phật Tích,5
11352,Xã Tân Chi,5
11355,Xã Đại Đồng,5
11358,Xã Tri Phương,5
11361,Xã Minh Đạo,5
11364,Xã Cảnh Hưng,5
11367,Phường Đông Ngàn,5
11370,Phường Tam Sơn,5
11373,Phường Hương Mạc,5
11376,Phường Tương Giang,5
11379,Phường Phù Khê,5
11382,Phường Đồng Kỵ,5
11383,Phường Trang Hạ,5
11385,Phường Đồng Nguyên,5
11388,Phường Châu Khê,5
11391,Phường Tân Hồng,5
11394,Phường Đình Bảng,5
11397,Phường Phù Chẩn,5
11400,Phường Hồ,5
11403,Xã Hoài Thượng,5
11406,Xã Đại Đồng Thành,5
11409,Xã Mão Điền,5
11412,Phường Song Hồ,5
11415,Xã Đình Tổ,5
11418,Phường An Bình,5
11421,Phường Trí Quả,5
11424,Phường Gia Đông,5
11427,Phường Thanh Khương,5
11430,Phường Trạm Lộ,5
11433,Phường Xuân Lâm,5
11436,Phường Hà Mãn,5
11439,Xã Ngũ Thái,5
11442,Xã Nguyệt Đức,5
11445,Phường Ninh Xá,5
11448,Xã Nghĩa Đạo,5
11451,Xã Song Liễu,5
11454,Thị trấn Gia Bình,5
11457,Xã Vạn Ninh,5
11460,Xã Thái Bảo,5
11463,Xã Giang Sơn,5
11466,Xã Cao Đức,5
11469,Xã Đại Lai,5
11472,Xã Song Giang,5
11475,Xã Bình Dương,5
11478,Xã Lãng Ngâm,5
11481,Thị trấn Nhân Thắng,5
11484,Xã Xuân Lai,5
11487,Xã Đông Cứu,5
11490,Xã Đại Bái,5
11493,Xã Quỳnh Phú,5
11496,Thị trấn Thứa,5
11499,Xã An Thịnh,5
11502,Xã Trung Kênh,5
11505,Xã Phú Hòa,5
11508,Xã An Tập,5
11511,Xã Tân Lãng,5
11514,Xã Quảng Phú,5
11517,Xã Quang Minh,5
11523,Xã Trung Chính,5
11529,Xã Bình Định,5
11532,Xã Phú Lương,5
11535,Xã Lâm Thao,5
12507,Phường Cẩm Thượng,9
12510,Phường Bình Hàn,9
12513,Phường Ngọc Châu,9
12514,Phường Nhị Châu,9
12516,Phường Quang Trung,9
12519,Phường Nguyễn Trãi,9
12525,Phường Trần Hưng Đạo,9
12528,Phường Trần Phú,9
12531,Phường Thanh Bình,9
12532,Phường Tân Bình,9
12534,Phường Lê Thanh Nghị,9
12537,Phường Hải Tân,9
12540,Phường Tứ Minh,9
12543,Phường Việt Hoà,9
12660,Phường Ái Quốc,9
12663,Xã An Thượng,9
12672,Phường Nam Đồng,9
12822,Xã Quyết Thắng,9
12837,Xã Tiền Tiến,9
13002,Phường Thạch Khôi,9
13005,Xã Liên Hồng,9
13011,Phường Tân Hưng,9
13017,Xã Gia Xuyên,9
13077,Xã Ngọc Sơn,9
12546,Phường Phả Lại,9
12549,Phường Sao Đỏ,9
12552,Phường Bến Tắm,9
12555,Xã Hoàng Hoa Thám,9
12558,Xã Bắc An,9
12561,Xã Hưng Đạo,9
12564,Xã Lê Lợi,9
12567,Phường Hoàng Tiến,9
12570,Phường Cộng Hoà,9
12573,Phường Hoàng Tân,9
12576,Phường Cổ Thành,9
12579,Phường Văn An,9
12582,Phường Chí Minh,9
12585,Phường Văn Đức,9
12588,Phường Thái Học,9
12591,Xã Nhân Huệ,9
12594,Phường An Lạc,9
12600,Phường Đồng Lạc,9
12603,Phường Tân Dân,9
12606,Thị trấn Nam Sách,9
12609,Xã Nam Hưng,9
12612,Xã Nam Tân,9
12615,Xã Hợp Tiến,9
12618,Xã Hiệp Cát,9
12621,Xã Quốc Tuấn,9
12630,Xã An Bình,9
12633,Xã Trần Phú,9
12636,Xã An Sơn,9
12639,Xã Cộng Hòa,9
12642,Xã Thái Tân,9
12645,Xã An Phú,9
12654,Xã Hồng Phong,9
12657,Xã Đồng Lạc,9
12666,Xã Minh Tân,9
12675,Phường An Lưu,9
12678,Xã Bạch Đằng,9
12681,Phường Thất Hùng,9
12684,Xã Lê Ninh,9
12693,Phường Phạm Thái,9
12696,Phường Duy Tân,9
12699,Phường Tân Dân,9
12702,Phường Minh Tân,9
12705,Xã Quang Thành,9
12708,Xã Hiệp Hòa,9
12714,Phường Phú Thứ,9
12717,Xã Thăng Long,9
12720,Xã Lạc Long,9
12723,Phường An Sinh,9
12726,Phường Hiệp Sơn,9
12729,Xã Thượng Quận,9
12732,Phường An Phụ,9
12735,Phường Hiệp An,9
12738,Phường Long Xuyên,9
12741,Phường Thái Thịnh,9
12744,Phường Hiến Thành,9
12747,Xã Minh Hòa,9
12750,Thị trấn Phú Thái,9
12756,Xã Lai Khê,9
12762,Xã Vũ Dũng,9
12768,Xã Tuấn Việt,9
12771,Xã Kim Xuyên,9
12777,Xã Ngũ Phúc,9
12780,Xã Kim Anh,9
12783,Xã Kim Liên,9
12786,Xã Kim Tân,9
12792,Xã Kim Đính,9
12798,Xã Hòa Bình,9
12801,Xã Tam Kỳ,9
12804,Xã Đồng Cẩm,9
12810,Xã Đại Đức,9
12813,Thị trấn Thanh Hà,9
12816,Xã Hồng Lạc,9
12825,Xã Tân Việt,9
12828,Xã Cẩm Việt,9
12831,Xã Thanh An,9
12834,Xã Thanh Lang,9
12840,Xã Tân An,9
12843,Xã Liên Mạc,9
12846,Xã Thanh Hải,9
